,iid,gender,pid,match,age_x,field_cd_x,date_x,go_out_x,sports_x,tvsports_x,exercise_x,dining_x,museums_x,art_x,hiking_x,gaming_x,clubbing_x,reading_x,tv_x,theater_x,movies_x,concerts_x,music_x,shopping_x,yoga_x,attr3_1_x,sinc3_1_x,fun3_1_x,intel3_1_x,amb3_1_x,cluster_x,age_y,field_cd_y,date_y,go_out_y,sports_y,tvsports_y,exercise_y,dining_y,museums_y,art_y,hiking_y,gaming_y,clubbing_y,reading_y,tv_y,theater_y,movies_y,concerts_y,music_y,shopping_y,yoga_y,attr3_1_y,sinc3_1_y,fun3_1_y,intel3_1_y,amb3_1_y,cluster_y
812,-1.035691405,0,-1.060629789,-0.443148842,-1.663444844,0.004211662,1.271923345,1.752735351,0.057076281,1.457542309,-1.436541343,-2.591704827,-1.793053056,-2.04622061,-0.363294398,-0.542863909,0.048279674,0.051681991,0.511463803,-0.691248561,-0.7629935,-0.545403423,0.617208815,-1.897591755,-1.110772746,-0.163431059,0.390594756,0.074755839,-2.253558303,-0.391290288,1.165400661,-1.344562066,-0.119231049,0.808633797,0.760286692,1.216061209,1.050388948,0.402606505,0.299082438,0.668765062,0.311019127,-0.215557248,-0.901574954,0.545542762,1.248403891,0.068179749,0.896550317,0.183466725,1.071879981,1.211275768,0.476462289,1.263977691,1.424544899,1.315182066,0.883282939,0.460799095,0.75811631,-0.840691827
813,-1.029347015,0,-1.060629789,-0.443148842,-1.390856446,-1.282578843,-0.11747721,-1.077418794,-1.457322667,-0.83090882,0.628902948,-0.715947412,-2.317332254,-2.04622061,-1.926972418,-0.952015497,0.868119361,1.065956785,-1.493526008,-2.57617449,-1.403533213,-1.538680462,-0.578948394,0.628424599,-1.4821353,0.580493839,-1.065291244,0.074755839,0.64459241,0.227077162,1.165400661,-1.344562066,-0.119231049,0.808633797,0.760286692,1.216061209,1.050388948,0.402606505,0.299082438,0.668765062,0.311019127,-0.215557248,-0.901574954,0.545542762,1.248403891,0.068179749,0.896550317,0.183466725,1.071879981,1.211275768,0.476462289,1.263977691,1.424544899,1.315182066,0.883282939,0.460799095,0.75811631,-0.840691827
814,-1.023002624,0,-1.060629789,-0.443148842,-1.390856446,1.291002168,-2.896278322,-1.077418794,-0.321523456,-0.068091777,-1.436541343,1.159810002,1.352622131,1.357034606,0.027625108,0.275439266,0.868119361,1.065956785,1.71445769,1.193677367,1.158625641,1.441150656,1.21528742,1.470430051,1.117402576,0.580493839,0.390594756,0.074755839,0.64459241,0.845444612,-0.938476181,-1.344562066,-0.119231049,0.808633797,0.760286692,1.216061209,1.050388948,0.402606505,0.299082438,0.668765062,0.311019127,-0.215557248,-0.901574954,0.545542762,1.248403891,0.068179749,0.896550317,0.183466725,1.071879981,1.211275768,0.476462289,1.263977691,1.424544899,1.315182066,0.883282939,0.460799095,0.75811631,-0.840691827
815,-1.016658234,0,-1.060629789,-0.443148842,-1.390856446,0.004211662,-1.506877766,-1.077418794,0.057076281,1.457542309,-0.197274768,0.534557531,0.304063735,-0.58768266,-1.145133408,0.684590854,0.868119361,0.051681991,-0.290532121,-0.691248561,-2.044072927,-0.545403423,-1.775105603,1.049427325,-0.739410192,0.580493839,-1.065291244,0.074755839,-0.321457828,0.227077162,1.165400661,-1.344562066,-0.119231049,0.808633797,0.760286692,1.216061209,1.050388948,0.402606505,0.299082438,0.668765062,0.311019127,-0.215557248,-0.901574954,0.545542762,1.248403891,0.068179749,0.896550317,0.183466725,1.071879981,1.211275768,0.476462289,1.263977691,1.424544899,1.315182066,0.883282939,0.460799095,0.75811631,-0.840691827
816,-1.003969454,0,-1.060629789,-0.443148842,-1.936033242,2.063076471,-1.506877766,-1.077418794,0.814275755,0.313316745,0.628902948,0.534557531,0.828342933,0.87085529,-0.363294398,1.912045618,1.687959048,0.558819388,-0.290532121,1.193677367,0.518085928,1.441150656,1.21528742,0.207421874,1.117402576,0.580493839,1.118537757,1.486888387,1.610642648,1.463812062,-0.938476181,-1.344562066,-0.119231049,0.808633797,0.760286692,1.216061209,1.050388948,0.402606505,0.299082438,0.668765062,0.311019127,-0.215557248,-0.901574954,0.545542762,1.248403891,0.068179749,0.896550317,0.183466725,1.071879981,1.211275768,0.476462289,1.263977691,1.424544899,1.315182066,0.883282939,0.460799095,0.75811631,-0.840691827
817,-0.997625064,0,-1.060629789,-0.443148842,-1.663444844,-0.51050454,-0.812177488,0.809350636,-0.321523456,-0.068091777,-1.023452485,-0.090694941,-0.220215463,-1.073861977,-1.145133408,-0.952015497,-0.361640169,1.065956785,0.110465841,1.193677367,0.518085928,-0.545403423,0.019130211,-1.476589029,0.003314915,-0.907355956,-0.337348244,0.074755839,-0.321457828,0.845444612,0.11346224,-1.344562066,-0.119231049,0.808633797,0.760286692,1.216061209,1.050388948,0.402606505,0.299082438,0.668765062,0.311019127,-0.215557248,-0.901574954,0.545542762,1.248403891,0.068179749,0.896550317,0.183466725,1.071879981,1.211275768,0.476462289,1.263977691,1.424544899,1.315182066,0.883282939,0.460799095,0.75811631,-0.840691827
818,-0.991280674,0,-1.060629789,-0.443148842,-1.390856446,-1.282578843,1.271923345,-1.077418794,-1.457322667,-0.83090882,-0.197274768,1.159810002,-0.74449466,1.357034606,0.027625108,0.275439266,0.458199518,-0.455455406,0.912461765,1.193677367,1.158625641,1.441150656,1.21528742,1.470430051,-0.368047639,-3.883055547,0.390594756,0.780822113,-1.287508066,0.845444612,0.11346224,-1.344562066,-0.119231049,0.808633797,0.760286692,1.216061209,1.050388948,0.402606505,0.299082438,0.668765062,0.311019127,-0.215557248,-0.901574954,0.545542762,1.248403891,0.068179749,0.896550317,0.183466725,1.071879981,1.211275768,0.476462289,1.263977691,1.424544899,1.315182066,0.883282939,0.460799095,0.75811631,-0.840691827
819,-1.048380185,0,-1.054320911,2.256578165,-1.663444844,-1.282578843,-1.506877766,-1.077418794,0.814275755,-0.449500298,0.628902948,-1.966452355,-0.220215463,0.384675973,0.809464118,1.912045618,1.278039205,0.558819388,-1.092528046,0.251214403,-0.122453786,0.944512136,1.21528742,-1.055586304,0.374677469,1.324418737,1.118537757,0.780822113,0.64459241,0.845444612,0.11346224,-1.344562066,-0.665661529,0.100750119,-1.039147714,1.216061209,1.050388948,0.823039451,0.299082438,-0.777675496,-1.411384087,-0.215557248,0.217324971,0.152724701,-3.189292321,0.867508028,-2.460281513,-1.554797886,0.626817491,-0.410595139,0.085421912,2.424990907,0.722284836,-0.081376458,0.883282939,0.460799095,0.239810991,0.666648187
820,-1.042035795,0,-1.054320911,-0.443148842,-1.390856446,0.004211662,-0.812177488,-1.077418794,-0.321523456,-0.449500298,0.21581409,1.159810002,0.828342933,0.384675973,0.418544613,-0.542863909,0.048279674,0.051681991,0.511463803,1.193677367,1.158625641,0.944512136,1.21528742,1.470430051,0.746040022,0.580493839,1.118537757,1.486888387,-0.321457828,0.845444612,-0.938476181,-1.344562066,-0.665661529,0.100750119,-1.039147714,1.216061209,1.050388948,0.823039451,0.299082438,-0.777675496,-1.411384087,-0.215557248,0.217324971,0.152724701,-3.189292321,0.867508028,-2.460281513,-1.554797886,0.626817491,-0.410595139,0.085421912,2.424990907,0.722284836,-0.081376458,0.883282939,0.460799095,0.239810991,0.666648187
821,-1.035691405,0,-1.054320911,-0.443148842,-1.663444844,0.004211662,1.271923345,1.752735351,0.057076281,1.457542309,-1.436541343,-2.591704827,-1.793053056,-2.04622061,-0.363294398,-0.542863909,0.048279674,0.051681991,0.511463803,-0.691248561,-0.7629935,-0.545403423,0.617208815,-1.897591755,-1.110772746,-0.163431059,0.390594756,0.074755839,-2.253558303,-0.391290288,1.165400661,-1.344562066,-0.665661529,0.100750119,-1.039147714,1.216061209,1.050388948,0.823039451,0.299082438,-0.777675496,-1.411384087,-0.215557248,0.217324971,0.152724701,-3.189292321,0.867508028,-2.460281513,-1.554797886,0.626817491,-0.410595139,0.085421912,2.424990907,0.722284836,-0.081376458,0.883282939,0.460799095,0.239810991,0.666648187
822,-1.029347015,0,-1.054320911,2.256578165,-1.390856446,-1.282578843,-0.11747721,-1.077418794,-1.457322667,-0.83090882,0.628902948,-0.715947412,-2.317332254,-2.04622061,-1.926972418,-0.952015497,0.868119361,1.065956785,-1.493526008,-2.57617449,-1.403533213,-1.538680462,-0.578948394,0.628424599,-1.4821353,0.580493839,-1.065291244,0.074755839,0.64459241,0.227077162,1.165400661,-1.344562066,-0.665661529,0.100750119,-1.039147714,1.216061209,1.050388948,0.823039451,0.299082438,-0.777675496,-1.411384087,-0.215557248,0.217324971,0.152724701,-3.189292321,0.867508028,-2.460281513,-1.554797886,0.626817491,-0.410595139,0.085421912,2.424990907,0.722284836,-0.081376458,0.883282939,0.460799095,0.239810991,0.666648187
823,-1.023002624,0,-1.054320911,2.256578165,-1.390856446,1.291002168,-2.896278322,-1.077418794,-0.321523456,-0.068091777,-1.436541343,1.159810002,1.352622131,1.357034606,0.027625108,0.275439266,0.868119361,1.065956785,1.71445769,1.193677367,1.158625641,1.441150656,1.21528742,1.470430051,1.117402576,0.580493839,0.390594756,0.074755839,0.64459241,0.845444612,-0.938476181,-1.344562066,-0.665661529,0.100750119,-1.039147714,1.216061209,1.050388948,0.823039451,0.299082438,-0.777675496,-1.411384087,-0.215557248,0.217324971,0.152724701,-3.189292321,0.867508028,-2.460281513,-1.554797886,0.626817491,-0.410595139,0.085421912,2.424990907,0.722284836,-0.081376458,0.883282939,0.460799095,0.239810991,0.666648187
824,-1.016658234,0,-1.054320911,-0.443148842,-1.390856446,0.004211662,-1.506877766,-1.077418794,0.057076281,1.457542309,-0.197274768,0.534557531,0.304063735,-0.58768266,-1.145133408,0.684590854,0.868119361,0.051681991,-0.290532121,-0.691248561,-2.044072927,-0.545403423,-1.775105603,1.049427325,-0.739410192,0.580493839,-1.065291244,0.074755839,-0.321457828,0.227077162,1.165400661,-1.344562066,-0.665661529,0.100750119,-1.039147714,1.216061209,1.050388948,0.823039451,0.299082438,-0.777675496,-1.411384087,-0.215557248,0.217324971,0.152724701,-3.189292321,0.867508028,-2.460281513,-1.554797886,0.626817491,-0.410595139,0.085421912,2.424990907,0.722284836,-0.081376458,0.883282939,0.460799095,0.239810991,0.666648187
825,-1.003969454,0,-1.054320911,2.256578165,-1.936033242,2.063076471,-1.506877766,-1.077418794,0.814275755,0.313316745,0.628902948,0.534557531,0.828342933,0.87085529,-0.363294398,1.912045618,1.687959048,0.558819388,-0.290532121,1.193677367,0.518085928,1.441150656,1.21528742,0.207421874,1.117402576,0.580493839,1.118537757,1.486888387,1.610642648,1.463812062,-0.938476181,-1.344562066,-0.665661529,0.100750119,-1.039147714,1.216061209,1.050388948,0.823039451,0.299082438,-0.777675496,-1.411384087,-0.215557248,0.217324971,0.152724701,-3.189292321,0.867508028,-2.460281513,-1.554797886,0.626817491,-0.410595139,0.085421912,2.424990907,0.722284836,-0.081376458,0.883282939,0.460799095,0.239810991,0.666648187
826,-0.997625064,0,-1.054320911,-0.443148842,-1.663444844,-0.51050454,-0.812177488,0.809350636,-0.321523456,-0.068091777,-1.023452485,-0.090694941,-0.220215463,-1.073861977,-1.145133408,-0.952015497,-0.361640169,1.065956785,0.110465841,1.193677367,0.518085928,-0.545403423,0.019130211,-1.476589029,0.003314915,-0.907355956,-0.337348244,0.074755839,-0.321457828,0.845444612,0.11346224,-1.344562066,-0.665661529,0.100750119,-1.039147714,1.216061209,1.050388948,0.823039451,0.299082438,-0.777675496,-1.411384087,-0.215557248,0.217324971,0.152724701,-3.189292321,0.867508028,-2.460281513,-1.554797886,0.626817491,-0.410595139,0.085421912,2.424990907,0.722284836,-0.081376458,0.883282939,0.460799095,0.239810991,0.666648187
827,-0.991280674,0,-1.054320911,-0.443148842,-1.390856446,-1.282578843,1.271923345,-1.077418794,-1.457322667,-0.83090882,-0.197274768,1.159810002,-0.74449466,1.357034606,0.027625108,0.275439266,0.458199518,-0.455455406,0.912461765,1.193677367,1.158625641,1.441150656,1.21528742,1.470430051,-0.368047639,-3.883055547,0.390594756,0.780822113,-1.287508066,0.845444612,0.11346224,-1.344562066,-0.665661529,0.100750119,-1.039147714,1.216061209,1.050388948,0.823039451,0.299082438,-0.777675496,-1.411384087,-0.215557248,0.217324971,0.152724701,-3.189292321,0.867508028,-2.460281513,-1.554797886,0.626817491,-0.410595139,0.085421912,2.424990907,0.722284836,-0.081376458,0.883282939,0.460799095,0.239810991,0.666648187
828,-1.048380185,0,-1.048012034,2.256578165,-1.663444844,-1.282578843,-1.506877766,-1.077418794,0.814275755,-0.449500298,0.628902948,-1.966452355,-0.220215463,0.384675973,0.809464118,1.912045618,1.278039205,0.558819388,-1.092528046,0.251214403,-0.122453786,0.944512136,1.21528742,-1.055586304,0.374677469,1.324418737,1.118537757,0.780822113,0.64459241,0.845444612,0.11346224,-1.635428279,-0.665661529,-1.315017236,-0.139430511,0.395794466,0.707708263,0.402606505,-0.784654733,-1.259822349,-0.980783283,0.947701958,0.963258255,-1.025729482,-1.216982894,-0.73114853,-1.0216393,0.183466725,1.51694247,1.211275768,-1.087699218,-0.671044336,0.722284836,-0.779655719,-0.298432136,-0.433093522,-0.278494328,0.666648187
829,-1.042035795,0,-1.048012034,2.256578165,-1.390856446,0.004211662,-0.812177488,-1.077418794,-0.321523456,-0.449500298,0.21581409,1.159810002,0.828342933,0.384675973,0.418544613,-0.542863909,0.048279674,0.051681991,0.511463803,1.193677367,1.158625641,0.944512136,1.21528742,1.470430051,0.746040022,0.580493839,1.118537757,1.486888387,-0.321457828,0.845444612,-0.938476181,-1.635428279,-0.665661529,-1.315017236,-0.139430511,0.395794466,0.707708263,0.402606505,-0.784654733,-1.259822349,-0.980783283,0.947701958,0.963258255,-1.025729482,-1.216982894,-0.73114853,-1.0216393,0.183466725,1.51694247,1.211275768,-1.087699218,-0.671044336,0.722284836,-0.779655719,-0.298432136,-0.433093522,-0.278494328,0.666648187
830,-1.035691405,0,-1.048012034,2.256578165,-1.663444844,0.004211662,1.271923345,1.752735351,0.057076281,1.457542309,-1.436541343,-2.591704827,-1.793053056,-2.04622061,-0.363294398,-0.542863909,0.048279674,0.051681991,0.511463803,-0.691248561,-0.7629935,-0.545403423,0.617208815,-1.897591755,-1.110772746,-0.163431059,0.390594756,0.074755839,-2.253558303,-0.391290288,1.165400661,-1.635428279,-0.665661529,-1.315017236,-0.139430511,0.395794466,0.707708263,0.402606505,-0.784654733,-1.259822349,-0.980783283,0.947701958,0.963258255,-1.025729482,-1.216982894,-0.73114853,-1.0216393,0.183466725,1.51694247,1.211275768,-1.087699218,-0.671044336,0.722284836,-0.779655719,-0.298432136,-0.433093522,-0.278494328,0.666648187
831,-1.029347015,0,-1.048012034,2.256578165,-1.390856446,-1.282578843,-0.11747721,-1.077418794,-1.457322667,-0.83090882,0.628902948,-0.715947412,-2.317332254,-2.04622061,-1.926972418,-0.952015497,0.868119361,1.065956785,-1.493526008,-2.57617449,-1.403533213,-1.538680462,-0.578948394,0.628424599,-1.4821353,0.580493839,-1.065291244,0.074755839,0.64459241,0.227077162,1.165400661,-1.635428279,-0.665661529,-1.315017236,-0.139430511,0.395794466,0.707708263,0.402606505,-0.784654733,-1.259822349,-0.980783283,0.947701958,0.963258255,-1.025729482,-1.216982894,-0.73114853,-1.0216393,0.183466725,1.51694247,1.211275768,-1.087699218,-0.671044336,0.722284836,-0.779655719,-0.298432136,-0.433093522,-0.278494328,0.666648187
832,-1.023002624,0,-1.048012034,-0.443148842,-1.390856446,1.291002168,-2.896278322,-1.077418794,-0.321523456,-0.068091777,-1.436541343,1.159810002,1.352622131,1.357034606,0.027625108,0.275439266,0.868119361,1.065956785,1.71445769,1.193677367,1.158625641,1.441150656,1.21528742,1.470430051,1.117402576,0.580493839,0.390594756,0.074755839,0.64459241,0.845444612,-0.938476181,-1.635428279,-0.665661529,-1.315017236,-0.139430511,0.395794466,0.707708263,0.402606505,-0.784654733,-1.259822349,-0.980783283,0.947701958,0.963258255,-1.025729482,-1.216982894,-0.73114853,-1.0216393,0.183466725,1.51694247,1.211275768,-1.087699218,-0.671044336,0.722284836,-0.779655719,-0.298432136,-0.433093522,-0.278494328,0.666648187
833,-1.016658234,0,-1.048012034,-0.443148842,-1.390856446,0.004211662,-1.506877766,-1.077418794,0.057076281,1.457542309,-0.197274768,0.534557531,0.304063735,-0.58768266,-1.145133408,0.684590854,0.868119361,0.051681991,-0.290532121,-0.691248561,-2.044072927,-0.545403423,-1.775105603,1.049427325,-0.739410192,0.580493839,-1.065291244,0.074755839,-0.321457828,0.227077162,1.165400661,-1.635428279,-0.665661529,-1.315017236,-0.139430511,0.395794466,0.707708263,0.402606505,-0.784654733,-1.259822349,-0.980783283,0.947701958,0.963258255,-1.025729482,-1.216982894,-0.73114853,-1.0216393,0.183466725,1.51694247,1.211275768,-1.087699218,-0.671044336,0.722284836,-0.779655719,-0.298432136,-0.433093522,-0.278494328,0.666648187
834,-1.003969454,0,-1.048012034,2.256578165,-1.936033242,2.063076471,-1.506877766,-1.077418794,0.814275755,0.313316745,0.628902948,0.534557531,0.828342933,0.87085529,-0.363294398,1.912045618,1.687959048,0.558819388,-0.290532121,1.193677367,0.518085928,1.441150656,1.21528742,0.207421874,1.117402576,0.580493839,1.118537757,1.486888387,1.610642648,1.463812062,-0.938476181,-1.635428279,-0.665661529,-1.315017236,-0.139430511,0.395794466,0.707708263,0.402606505,-0.784654733,-1.259822349,-0.980783283,0.947701958,0.963258255,-1.025729482,-1.216982894,-0.73114853,-1.0216393,0.183466725,1.51694247,1.211275768,-1.087699218,-0.671044336,0.722284836,-0.779655719,-0.298432136,-0.433093522,-0.278494328,0.666648187
835,-0.997625064,0,-1.048012034,2.256578165,-1.663444844,-0.51050454,-0.812177488,0.809350636,-0.321523456,-0.068091777,-1.023452485,-0.090694941,-0.220215463,-1.073861977,-1.145133408,-0.952015497,-0.361640169,1.065956785,0.110465841,1.193677367,0.518085928,-0.545403423,0.019130211,-1.476589029,0.003314915,-0.907355956,-0.337348244,0.074755839,-0.321457828,0.845444612,0.11346224,-1.635428279,-0.665661529,-1.315017236,-0.139430511,0.395794466,0.707708263,0.402606505,-0.784654733,-1.259822349,-0.980783283,0.947701958,0.963258255,-1.025729482,-1.216982894,-0.73114853,-1.0216393,0.183466725,1.51694247,1.211275768,-1.087699218,-0.671044336,0.722284836,-0.779655719,-0.298432136,-0.433093522,-0.278494328,0.666648187
836,-0.991280674,0,-1.048012034,-0.443148842,-1.390856446,-1.282578843,1.271923345,-1.077418794,-1.457322667,-0.83090882,-0.197274768,1.159810002,-0.74449466,1.357034606,0.027625108,0.275439266,0.458199518,-0.455455406,0.912461765,1.193677367,1.158625641,1.441150656,1.21528742,1.470430051,-0.368047639,-3.883055547,0.390594756,0.780822113,-1.287508066,0.845444612,0.11346224,-1.635428279,-0.665661529,-1.315017236,-0.139430511,0.395794466,0.707708263,0.402606505,-0.784654733,-1.259822349,-0.980783283,0.947701958,0.963258255,-1.025729482,-1.216982894,-0.73114853,-1.0216393,0.183466725,1.51694247,1.211275768,-1.087699218,-0.671044336,0.722284836,-0.779655719,-0.298432136,-0.433093522,-0.278494328,0.666648187
837,-1.048380185,0,-1.035394279,-0.443148842,-1.663444844,-1.282578843,-1.506877766,-1.077418794,0.814275755,-0.449500298,0.628902948,-1.966452355,-0.220215463,0.384675973,0.809464118,1.912045618,1.278039205,0.558819388,-1.092528046,0.251214403,-0.122453786,0.944512136,1.21528742,-1.055586304,0.374677469,1.324418737,1.118537757,0.780822113,0.64459241,0.845444612,0.11346224,-1.926294492,-0.665661529,0.808633797,-0.139430511,-0.014338905,-0.320333792,1.243472396,0.299082438,-1.741969202,-1.84198489,0.559948889,0.217324971,0.545542762,-0.723905537,-1.13081267,-2.460281513,-3.293062498,-2.043557447,0.670652132,0.476462289,-0.671044336,-1.384495355,-1.477934981,-0.889289674,-2.220878757,-0.796799648,0.666648187
838,-1.042035795,0,-1.035394279,-0.443148842,-1.390856446,0.004211662,-0.812177488,-1.077418794,-0.321523456,-0.449500298,0.21581409,1.159810002,0.828342933,0.384675973,0.418544613,-0.542863909,0.048279674,0.051681991,0.511463803,1.193677367,1.158625641,0.944512136,1.21528742,1.470430051,0.746040022,0.580493839,1.118537757,1.486888387,-0.321457828,0.845444612,-0.938476181,-1.926294492,-0.665661529,0.808633797,-0.139430511,-0.014338905,-0.320333792,1.243472396,0.299082438,-1.741969202,-1.84198489,0.559948889,0.217324971,0.545542762,-0.723905537,-1.13081267,-2.460281513,-3.293062498,-2.043557447,0.670652132,0.476462289,-0.671044336,-1.384495355,-1.477934981,-0.889289674,-2.220878757,-0.796799648,0.666648187
839,-1.035691405,0,-1.035394279,-0.443148842,-1.663444844,0.004211662,1.271923345,1.752735351,0.057076281,1.457542309,-1.436541343,-2.591704827,-1.793053056,-2.04622061,-0.363294398,-0.542863909,0.048279674,0.051681991,0.511463803,-0.691248561,-0.7629935,-0.545403423,0.617208815,-1.897591755,-1.110772746,-0.163431059,0.390594756,0.074755839,-2.253558303,-0.391290288,1.165400661,-1.926294492,-0.665661529,0.808633797,-0.139430511,-0.014338905,-0.320333792,1.243472396,0.299082438,-1.741969202,-1.84198489,0.559948889,0.217324971,0.545542762,-0.723905537,-1.13081267,-2.460281513,-3.293062498,-2.043557447,0.670652132,0.476462289,-0.671044336,-1.384495355,-1.477934981,-0.889289674,-2.220878757,-0.796799648,0.666648187
840,-1.029347015,0,-1.035394279,-0.443148842,-1.390856446,-1.282578843,-0.11747721,-1.077418794,-1.457322667,-0.83090882,0.628902948,-0.715947412,-2.317332254,-2.04622061,-1.926972418,-0.952015497,0.868119361,1.065956785,-1.493526008,-2.57617449,-1.403533213,-1.538680462,-0.578948394,0.628424599,-1.4821353,0.580493839,-1.065291244,0.074755839,0.64459241,0.227077162,1.165400661,-1.926294492,-0.665661529,0.808633797,-0.139430511,-0.014338905,-0.320333792,1.243472396,0.299082438,-1.741969202,-1.84198489,0.559948889,0.217324971,0.545542762,-0.723905537,-1.13081267,-2.460281513,-3.293062498,-2.043557447,0.670652132,0.476462289,-0.671044336,-1.384495355,-1.477934981,-0.889289674,-2.220878757,-0.796799648,0.666648187
841,-1.023002624,0,-1.035394279,-0.443148842,-1.390856446,1.291002168,-2.896278322,-1.077418794,-0.321523456,-0.068091777,-1.436541343,1.159810002,1.352622131,1.357034606,0.027625108,0.275439266,0.868119361,1.065956785,1.71445769,1.193677367,1.158625641,1.441150656,1.21528742,1.470430051,1.117402576,0.580493839,0.390594756,0.074755839,0.64459241,0.845444612,-0.938476181,-1.926294492,-0.665661529,0.808633797,-0.139430511,-0.014338905,-0.320333792,1.243472396,0.299082438,-1.741969202,-1.84198489,0.559948889,0.217324971,0.545542762,-0.723905537,-1.13081267,-2.460281513,-3.293062498,-2.043557447,0.670652132,0.476462289,-0.671044336,-1.384495355,-1.477934981,-0.889289674,-2.220878757,-0.796799648,0.666648187
842,-1.016658234,0,-1.035394279,-0.443148842,-1.390856446,0.004211662,-1.506877766,-1.077418794,0.057076281,1.457542309,-0.197274768,0.534557531,0.304063735,-0.58768266,-1.145133408,0.684590854,0.868119361,0.051681991,-0.290532121,-0.691248561,-2.044072927,-0.545403423,-1.775105603,1.049427325,-0.739410192,0.580493839,-1.065291244,0.074755839,-0.321457828,0.227077162,1.165400661,-1.926294492,-0.665661529,0.808633797,-0.139430511,-0.014338905,-0.320333792,1.243472396,0.299082438,-1.741969202,-1.84198489,0.559948889,0.217324971,0.545542762,-0.723905537,-1.13081267,-2.460281513,-3.293062498,-2.043557447,0.670652132,0.476462289,-0.671044336,-1.384495355,-1.477934981,-0.889289674,-2.220878757,-0.796799648,0.666648187
843,-1.003969454,0,-1.035394279,2.256578165,-1.936033242,2.063076471,-1.506877766,-1.077418794,0.814275755,0.313316745,0.628902948,0.534557531,0.828342933,0.87085529,-0.363294398,1.912045618,1.687959048,0.558819388,-0.290532121,1.193677367,0.518085928,1.441150656,1.21528742,0.207421874,1.117402576,0.580493839,1.118537757,1.486888387,1.610642648,1.463812062,-0.938476181,-1.926294492,-0.665661529,0.808633797,-0.139430511,-0.014338905,-0.320333792,1.243472396,0.299082438,-1.741969202,-1.84198489,0.559948889,0.217324971,0.545542762,-0.723905537,-1.13081267,-2.460281513,-3.293062498,-2.043557447,0.670652132,0.476462289,-0.671044336,-1.384495355,-1.477934981,-0.889289674,-2.220878757,-0.796799648,0.666648187
844,-0.997625064,0,-1.035394279,2.256578165,-1.663444844,-0.51050454,-0.812177488,0.809350636,-0.321523456,-0.068091777,-1.023452485,-0.090694941,-0.220215463,-1.073861977,-1.145133408,-0.952015497,-0.361640169,1.065956785,0.110465841,1.193677367,0.518085928,-0.545403423,0.019130211,-1.476589029,0.003314915,-0.907355956,-0.337348244,0.074755839,-0.321457828,0.845444612,0.11346224,-1.926294492,-0.665661529,0.808633797,-0.139430511,-0.014338905,-0.320333792,1.243472396,0.299082438,-1.741969202,-1.84198489,0.559948889,0.217324971,0.545542762,-0.723905537,-1.13081267,-2.460281513,-3.293062498,-2.043557447,0.670652132,0.476462289,-0.671044336,-1.384495355,-1.477934981,-0.889289674,-2.220878757,-0.796799648,0.666648187
845,-0.991280674,0,-1.035394279,-0.443148842,-1.390856446,-1.282578843,1.271923345,-1.077418794,-1.457322667,-0.83090882,-0.197274768,1.159810002,-0.74449466,1.357034606,0.027625108,0.275439266,0.458199518,-0.455455406,0.912461765,1.193677367,1.158625641,1.441150656,1.21528742,1.470430051,-0.368047639,-3.883055547,0.390594756,0.780822113,-1.287508066,0.845444612,0.11346224,-1.926294492,-0.665661529,0.808633797,-0.139430511,-0.014338905,-0.320333792,1.243472396,0.299082438,-1.741969202,-1.84198489,0.559948889,0.217324971,0.545542762,-0.723905537,-1.13081267,-2.460281513,-3.293062498,-2.043557447,0.670652132,0.476462289,-0.671044336,-1.384495355,-1.477934981,-0.889289674,-2.220878757,-0.796799648,0.666648187
846,-1.048380185,0,-1.029085401,-0.443148842,-1.663444844,-1.282578843,-1.506877766,-1.077418794,0.814275755,-0.449500298,0.628902948,-1.966452355,-0.220215463,0.384675973,0.809464118,1.912045618,1.278039205,0.558819388,-1.092528046,0.251214403,-0.122453786,0.944512136,1.21528742,-1.055586304,0.374677469,1.324418737,1.118537757,0.780822113,0.64459241,0.845444612,0.11346224,-2.217160705,-0.665661529,1.516517474,0.760286692,-0.834605649,-1.348375847,-0.438259386,-1.326523318,-0.777675496,-0.55018248,-0.991063385,0.590291613,-0.632911421,0.262249177,0.867508028,-0.062544492,0.183466725,0.181755001,-0.951218775,0.085421912,-0.284039931,-2.086755418,-1.477934981,-2.071004749,-2.220878757,-0.796799648,0.164201516
847,-1.042035795,0,-1.029085401,-0.443148842,-1.390856446,0.004211662,-0.812177488,-1.077418794,-0.321523456,-0.449500298,0.21581409,1.159810002,0.828342933,0.384675973,0.418544613,-0.542863909,0.048279674,0.051681991,0.511463803,1.193677367,1.158625641,0.944512136,1.21528742,1.470430051,0.746040022,0.580493839,1.118537757,1.486888387,-0.321457828,0.845444612,-0.938476181,-2.217160705,-0.665661529,1.516517474,0.760286692,-0.834605649,-1.348375847,-0.438259386,-1.326523318,-0.777675496,-0.55018248,-0.991063385,0.590291613,-0.632911421,0.262249177,0.867508028,-0.062544492,0.183466725,0.181755001,-0.951218775,0.085421912,-0.284039931,-2.086755418,-1.477934981,-2.071004749,-2.220878757,-0.796799648,0.164201516
