match,age,field_cd,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1
0,1.589236006,0.470559184,0.476472948,1.892165862,3.22634762,0.136058506,1.472907105,0.777343679,0.931112869,1.329302591,3.35787265,0.876417471,2.11984068,0.747467448,2.362367859,2.546893687,0.824223872,0.711181105,0.110898286,0.690043141,1.417084358,0.183455831,0.226308048,1.670111787,1.005528312,1.02387681
0,1.04405921,0.470559184,0.218227329,0.005396432,2.09054841,1.28028407,0.23364053,0.473161264,0.931112869,2.787840541,1.403275124,0.876417471,0.070241463,2.268879638,0.845615838,2.075662205,0.183684159,0.282095935,0.110898286,0.15196231,0.302996697,0.183455831,0.226308048,0.257979239,1.005528312,0.21285809
0,0.498882415,0.470559184,0.218227329,0.005396432,2.847747883,1.28028407,1.059818247,0.473161264,0.406833672,2.301661224,1.79419463,0.467265883,0.480161306,0.240330051,1.560371935,1.133199241,0.824223872,0.282095935,2.503212705,1.111045867,0.811090964,0.183455831,0.954251048,0.964045513,1.005528312,1.02387681
0,0.226294017,2.529423993,0.476472948,0.005396432,2.09054841,2.043101113,0.646729388,0.152091207,0.406833672,1.329302591,2.57603364,1.285569059,0.070241463,1.761742241,0.75837601,3.01812517,3.386382727,0.778734454,0.708976891,0.269040415,1.788446912,0.927380728,2.410137049,0.257979239,0.039478074,0.40550936
0,0.226294017,0.470559184,0.476472948,0.937988283,2.469148147,3.187326678,0.23364053,0.473161264,0.406833672,1.329302591,0.230516609,0.76018888,0.480161306,1.254604844,0.043619914,3.01812517,2.1053033,0.282095935,0.110898286,0.572965036,0.674359251,0.927380728,0.226308048,0.964045513,0.039478074,1.02387681
0,0.498882415,3.044140195,1.171173226,0.005396432,1.333348936,2.043101113,0.646729388,0.473161264,1.979671265,2.301661224,0.230516609,1.169340468,0.480161306,1.761742241,0.75837601,2.075662205,2.1053033,0.214542585,0.487180318,0.690043141,0.302996697,0.183455831,0.954251048,1.670111787,1.005528312,1.02387681
1,0.771470813,3.044140195,0.912927607,0.948781147,0.576149462,0.898875549,0.23364053,1.40259615,0.406833672,0.843123275,2.185114135,0.76018888,0.89008115,0.747467448,0.444617876,1.604430723,1.464763586,0.282095935,0.708976891,0.993967762,1.045721805,0.560469067,0.954251048,1.670111787,1.005528312,1.64224426
0,1.589236006,2.529423993,0.912927607,0.005396432,0.954749199,0.136058506,0.592537187,0.777343679,1.455392067,1.815481908,0.160402896,0.76018888,1.709920837,2.268879638,0.357378048,2.546893687,2.1053033,0.778734454,0.110898286,0.993967762,2.159809466,0.183455831,3.138080049,1.670111787,1.97157855,0.40550936
0,2.407001199,2.529423993,0.476472948,0.937988283,0.954749199,2.043101113,1.472907105,0.473161264,0.117445526,1.329302591,1.79419463,1.694720647,0.89008115,2.776017035,1.246613801,1.604430723,1.464763586,0.282095935,1.307055495,0.269040415,2.159809466,0.927380728,0.954251048,0.448087035,1.005528312,1.02387681
0,0.04629438,1.242633488,0.476472948,0.005396432,2.09054841,2.043101113,0.179448328,0.473161264,1.979671265,2.301661224,1.403275124,0.058114295,0.480161306,1.254604844,0.357378048,1.133199241,0.183684159,0.214542585,0.708976891,0.269040415,1.417084358,0.183455831,1.682194048,0.257979239,0.039478074,1.02387681
0,1.04405921,2.786782094,0.476472948,0.948781147,2.847747883,2.424509635,1.059818247,0.152091207,0.117445526,0.356943958,1.403275124,0.876417471,0.339678381,1.254604844,0.845615838,1.604430723,1.464763586,0.214542585,0.708976891,0.15196231,0.068365856,0.560469067,0.226308048,1.670111787,1.97157855,0.40550936
0,1.316647608,2.786782094,0.218227329,0.005396432,1.711948673,0.136058506,1.005626045,1.098413736,0.406833672,0.843123275,2.185114135,1.169340468,2.11984068,2.268879638,2.362367859,1.133199241,2.745843013,0.282095935,0.708976891,1.111045867,0.811090964,0.560469067,1.682194048,0.964045513,1.005528312,0.21285809
0,1.589236006,2.529423993,0.476472948,0.005396432,1.711948673,1.28028407,0.179448328,1.40259615,0.641724724,0.356943958,2.185114135,0.876417471,0.480161306,0.240330051,0.357378048,0.661967759,2.1053033,0.711181105,0.708976891,1.532048593,2.159809466,0.183455831,0.954251048,0.257979239,1.97157855,0.831225541
0,0.498882415,3.044140195,0.912927607,0.948781147,2.09054841,0.517467027,0.23364053,1.40259615,3.02822966,3.274019857,2.185114135,0.058114295,0.480161306,1.281082139,0.444617876,1.604430723,0.183684159,1.704458144,1.085258923,0.993967762,0.43972841,0.560469067,5.32190905,0.257979239,1.005528312,1.02387681
0,0.771470813,3.044140195,0.476472948,1.892165862,0.576149462,0.517467027,1.005626045,1.40259615,1.166003922,0.356943958,2.185114135,1.169340468,1.300000993,2.776017035,0.845615838,1.133199241,0.183684159,1.207819624,0.487180318,0.993967762,0.811090964,0.927380728,0.226308048,0.448087035,1.005528312,0.40550936
0,0.91889302,0.921846831,2.586940581,1.892165862,0.355414019,0.749834046,1.893340051,1.723666207,0.973245214,1.384881104,0.15723646,2.288240393,1.727022618,1.21078194,1.646277941,1.09161963,0.212382849,0.830310484,0.110898286,0.45311564,2.374750437,1.671305626,0.92458731,2.105450912,0.710099303,1.224001071
0,0.716637366,0.107585573,1.892240303,0.005396432,3.051983613,1.538617083,1.411370816,0.152091207,0.599592379,0.073656846,0.548155965,1.879088805,0.497263088,0.703644543,0.844282016,0.793306299,1.493462277,0.659605075,0.708976891,1.716123817,0.146575115,0.183455831,1.65253031,2.105450912,1.676149541,0.631101279
0,0.91889302,1.436563033,1.581261086,0.937988283,2.673383876,1.538617083,0.998281957,0.777343679,0.075313181,0.898701787,1.406441561,0.166669134,0.087343244,0.310630251,1.245279978,1.735769263,2.13400199,2.149520634,1.085258923,2.558129269,2.003387883,1.671305626,1.65253031,2.811517186,2.642199779,0.012733829
0,0.716637366,0.622301776,1.892240303,1.892165862,0.355414019,1.920025604,1.893340051,0.777343679,0.448966016,0.898701787,2.970119581,0.242482454,1.727022618,1.717919336,1.962703719,0.149156665,1.493462277,1.156243595,0.110898286,0.874118366,0.517937669,0.183455831,0.92458731,0.693318364,1.676149541,0.012733829
0,0.17146057,0.622301776,1.197540026,0.005396432,0.780385191,0.77580004,0.654073476,0.473161264,0.448966016,2.357239737,1.015522055,0.242482454,0.322576599,0.196507146,1.245279978,0.322074817,2.13400199,0.162966555,0.110898286,1.716123817,1.63202533,0.183455831,0.92458731,2.105450912,1.676149541,1.249468729
0,0.373716225,0.622301776,1.197540026,0.005396432,0.023185718,0.77580004,1.480251193,0.473161264,0.075313181,1.87106042,1.406441561,0.651634042,0.087343244,2.225056733,1.160707795,1.264537781,1.493462277,0.162966555,2.503212705,0.45311564,2.746112991,0.183455831,1.65253031,1.399384638,1.676149541,0.012733829
0,0.646304623,1.436563033,1.892240303,0.005396432,0.780385191,0.012982997,1.067162334,0.152091207,0.075313181,0.898701787,2.188280571,0.166669134,0.322576599,0.703644543,0.35871187,0.620388148,1.068696578,0.333671964,0.708976891,1.295121092,0.146575115,0.927380728,3.108416311,2.105450912,2.642199779,0.631101279
0,0.646304623,0.622301776,1.892240303,0.937988283,0.401785454,1.131242568,0.654073476,0.473161264,0.075313181,0.898701787,0.15723646,1.879088805,0.087343244,1.21078194,0.443284054,0.620388148,0.212382849,0.162966555,0.110898286,2.137126543,1.260662776,0.927380728,0.92458731,1.399384638,2.642199779,0.012733829
1,0.373716225,1.951279235,2.586940581,0.005396432,1.537584665,0.012982997,1.067162334,0.473161264,1.497524412,1.87106042,0.15723646,2.288240393,0.087343244,0.703644543,0.35871187,0.322074817,0.212382849,0.659605075,0.487180318,0.874118366,1.63202533,0.183455831,1.65253031,0.693318364,1.676149541,0.012733829
1,0.101127827,1.951279235,0.502839748,0.948781147,2.294784139,1.157208561,0.654073476,1.40259615,0.075313181,0.412522471,1.797361066,1.879088805,0.497263088,1.717919336,0.844282016,0.793306299,0.852922563,0.162966555,0.708976891,2.558129269,0.889300222,0.560469067,1.65253031,0.693318364,1.676149541,0.605633621
0,0.716637366,1.436563033,0.502839748,0.005396432,1.916184402,1.920025604,0.172104241,0.777343679,0.973245214,1.384881104,0.548155965,1.879088805,1.317102775,0.196507146,0.042286092,0.149156665,0.212382849,0.333671964,0.110898286,2.558129269,0.224787439,0.183455831,3.836359311,0.693318364,0.710099303,0.631101279
0,1.534402559,1.436563033,1.892240303,0.937988283,1.916184402,0.012982997,1.893340051,0.473161264,0.599592379,0.898701787,1.406441561,0.575820722,0.497263088,0.310630251,1.646277941,0.793306299,0.852922563,0.162966555,1.307055495,1.295121092,0.224787439,0.927380728,1.65253031,2.811517186,1.676149541,0.012733829
1,0.91889302,0.149772528,1.892240303,0.005396432,0.780385191,0.012982997,0.240984618,0.473161264,1.497524412,1.87106042,1.015522055,1.06078563,0.087343244,1.21078194,0.042286092,1.264537781,2.13400199,0.659605075,0.708976891,1.295121092,0.517937669,0.183455831,2.38047331,2.105450912,2.642199779,0.012733829
1,0.17146057,1.693921134,1.892240303,0.948781147,0.023185718,0.368425525,1.480251193,0.152091207,0.599592379,0.073656846,1.015522055,0.242482454,0.732496443,1.21078194,1.245279978,0.793306299,0.852922563,0.659605075,0.708976891,1.716123817,2.003387883,0.560469067,0.92458731,0.693318364,0.710099303,0.631101279
1,0.444048968,1.693921134,1.197540026,0.005396432,1.158984928,1.920025604,0.585193099,1.098413736,0.075313181,0.412522471,1.797361066,2.288240393,1.727022618,0.196507146,1.962703719,1.264537781,0.428156864,0.162966555,0.708976891,0.45311564,2.746112991,0.560469067,2.38047331,1.399384638,1.676149541,1.249468729
0,0.716637366,1.436563033,1.892240303,0.005396432,1.158984928,0.77580004,0.240984618,1.40259615,1.123871577,0.073656846,1.797361066,0.242482454,0.087343244,2.225056733,0.042286092,1.735769263,0.212382849,1.156243595,0.708976891,0.032112914,0.224787439,0.183455831,1.65253031,2.105450912,0.710099303,1.86783618
1,0.373716225,1.951279235,0.502839748,0.948781147,0.780385191,1.538617083,0.654073476,1.40259615,2.546082807,2.843419053,1.797361066,1.06078563,0.087343244,3.746468923,0.844282016,0.793306299,2.13400199,2.149520634,1.085258923,2.558129269,2.374750437,0.560469067,6.020188312,2.105450912,1.676149541,0.012733829
0,0.101127827,1.951279235,1.892240303,1.892165862,2.294784139,1.538617083,0.585193099,1.40259615,1.648150775,0.073656846,1.797361066,2.288240393,0.907182931,0.310630251,1.245279978,1.264537781,2.13400199,1.652882114,0.487180318,2.558129269,2.746112991,0.927380728,0.92458731,2.811517186,1.676149541,0.631101279
0,1.500625446,0.990659848,0.463289548,1.892165862,0.355414019,0.27820801,2.734205942,2.265534793,0.491098362,0.33752211,0.932742597,0.423407184,2.905476802,0.761527488,1.246613801,2.530261843,2.1053033,1.720435463,1.192145557,1.111045867,0.43972841,2.37356569,0.226308048,1.514593374,0.710099303,1.224001071
0,0.13490494,2.020092252,0.23141073,0.005396432,3.051983613,2.566659139,0.570504925,0.389777379,1.081739231,1.79606006,1.323662102,0.014255596,1.675717272,1.268664885,0.444617876,0.645335914,0.824223872,0.230519904,1.790224162,0.15196231,1.788446912,0.885715895,0.954251048,1.514593374,1.676149541,0.631101279
0,1.500625446,0.475943646,3.704912119,0.937988283,2.673383876,2.566659139,0.157416066,0.235475093,0.557460033,0.823701427,0.630935424,2.031502343,1.265797428,2.282939679,0.845615838,0.29712705,0.183684159,1.259395655,0.004011652,0.993967762,0.068365856,2.37356569,0.954251048,2.220659648,2.642199779,0.012733829
0,0.13490494,2.534808455,0.23141073,1.892165862,0.355414019,2.94806766,2.734205942,0.235475093,0.033180836,0.823701427,2.194613444,1.622350755,2.905476802,0.254390092,2.362367859,1.587798878,0.824223872,0.266118616,1.192145557,0.690043141,1.417084358,0.885715895,0.226308048,0.102460826,1.676149541,0.012733829
0,0.410271856,2.534808455,0.926111007,0.005396432,0.780385191,1.803842096,1.494939367,1.01502985,0.033180836,0.634836523,0.240015918,1.622350755,0.855877585,1.775802282,0.845615838,1.116567396,0.183684159,0.727158424,1.192145557,0.15196231,0.302996697,0.885715895,0.226308048,1.514593374,1.676149541,1.249468729
0,0.955448651,2.534808455,0.926111007,0.005396432,0.023185718,1.803842096,2.321117084,1.01502985,0.557460033,0.148657206,0.630935424,1.213199167,1.265797428,0.252747305,1.560371935,0.174104432,0.824223872,0.727158424,3.584459976,1.111045867,0.811090964,0.885715895,0.954251048,0.8085271,1.676149541,0.012733829
1,1.228037049,0.475943646,0.23141073,0.005396432,0.780385191,1.041025053,1.908028225,0.389777379,0.557460033,0.823701427,1.412774434,2.031502343,0.855877585,1.268664885,0.75837601,2.059030361,3.386382727,1.223796943,1.790224162,0.269040415,1.788446912,1.629640792,2.410137049,1.514593374,2.642199779,0.631101279
0,1.228037049,2.534808455,0.23141073,0.937988283,0.401785454,0.103200512,1.494939367,1.01502985,0.557460033,0.823701427,0.932742597,0.014255596,1.265797428,0.761527488,0.043619914,2.059030361,2.1053033,0.727158424,1.192145557,0.572965036,0.674359251,1.629640792,0.226308048,0.8085271,2.642199779,0.012733829
0,0.955448651,0.038772556,0.463289548,0.005396432,1.537584665,1.041025053,1.908028225,1.01502985,1.01537756,0.148657206,0.932742597,0.423407184,1.265797428,1.268664885,0.75837601,1.116567396,2.1053033,0.230519904,0.594066953,0.690043141,0.302996697,0.885715895,0.954251048,0.102460826,1.676149541,0.012733829
1,0.682860253,0.038772556,1.620811285,0.948781147,2.294784139,2.185250617,1.494939367,0.860727564,0.557460033,1.309880743,1.021854929,0.014255596,1.675717272,0.254390092,0.444617876,0.645335914,1.464763586,0.727158424,1.790224162,0.993967762,1.045721805,0.141790997,0.954251048,0.102460826,1.676149541,0.605633621
0,0.13490494,0.475943646,1.620811285,0.005396432,1.916184402,2.94806766,0.66876165,0.235475093,0.491098362,0.33752211,1.323662102,0.014255596,2.495556959,1.775802282,0.357378048,1.587798878,2.1053033,1.223796943,1.192145557,0.993967762,2.159809466,0.885715895,3.138080049,0.102460826,0.710099303,0.631101279
0,0.952670133,0.475943646,0.23141073,0.937988283,1.916184402,1.041025053,2.734205942,1.01502985,1.081739231,0.823701427,0.630935424,2.440653931,1.675717272,2.282939679,1.246613801,0.645335914,1.464763586,0.727158424,2.388302766,0.269040415,2.159809466,1.629640792,0.954251048,2.220659648,1.676149541,0.012733829
0,1.500625446,1.762734151,0.23141073,0.005396432,0.780385191,1.041025053,1.081850509,1.01502985,1.01537756,0.148657206,0.240015918,0.804047579,1.265797428,0.761527488,0.357378048,0.174104432,0.183684159,0.230519904,1.790224162,0.269040415,1.417084358,0.885715895,1.682194048,1.514593374,2.642199779,0.012733829
1,0.410271856,0.218585545,0.23141073,0.948781147,0.023185718,0.659616531,2.321117084,0.389777379,1.081739231,1.79606006,0.240015918,1.622350755,0.445957741,0.761527488,0.845615838,0.645335914,1.464763586,0.230519904,1.790224162,0.15196231,0.068365856,0.141790997,0.226308048,0.102460826,0.710099303,0.631101279
0,0.137683458,0.218585545,0.926111007,0.005396432,1.158984928,2.94806766,0.255672792,1.640282322,0.557460033,1.309880743,1.021854929,0.423407184,2.905476802,1.775802282,2.362367859,0.174104432,2.745843013,0.727158424,1.790224162,1.111045867,0.811090964,0.141790997,1.682194048,0.8085271,1.676149541,1.249468729
0,0.13490494,0.475943646,0.23141073,0.005396432,1.158984928,1.803842096,1.081850509,0.860727564,1.606018429,1.79606006,1.021854929,1.622350755,1.265797428,0.252747305,0.357378048,0.29712705,2.1053033,0.266118616,1.790224162,1.532048593,2.159809466,0.885715895,0.954251048,1.514593374,0.710099303,1.86783618
1,0.955448651,0.038772556,1.620811285,0.948781147,0.780385191,2.566659139,1.494939367,0.860727564,2.063935955,1.121015839,1.021854929,0.804047579,1.265797428,1.774159495,0.444617876,0.645335914,0.183684159,1.259395655,0.004011652,0.993967762,0.43972841,0.141790997,5.32190905,1.514593374,1.676149541,0.012733829
0,0.682860253,0.038772556,0.23141073,1.892165862,2.294784139,2.566659139,0.255672792,0.860727564,2.130297627,1.79606006,1.021854929,0.423407184,2.085637115,2.282939679,0.845615838,0.174104432,0.183684159,0.762757135,0.594066953,0.993967762,0.811090964,1.629640792,0.226308048,2.220659648,1.676149541,0.631101279
0,0.337160593,0.990659848,1.171173226,0.992448659,1.995947505,1.092514731,1.05247416,0.443808133,0.008951509,0.33752211,1.708248734,1.169340468,0.548568435,0.761527488,0.846949662,0.826569987,0.212382849,0.949939474,3.132843529,0.45311564,0.052724005,0.969045563,0.471971214,2.62140939,0.710099303,4.333832986
0,1.298369793,2.020092252,0.476472948,0.894320771,1.411450127,1.195936398,2.252236707,2.319565547,1.563886084,1.79606006,2.099168239,0.76018888,0.681191095,1.268664885,0.044953737,2.711495916,1.493462277,2.439855033,2.534764924,1.716123817,2.175451317,0.518804232,0.255971786,2.62140939,1.676149541,2.478730636
0,0.337160593,0.475943646,2.997028441,1.837705486,1.03285039,1.195936398,1.839147848,2.944818019,1.039606886,0.823701427,0.144570713,1.285569059,1.091110939,2.282939679,0.445951699,3.65395888,2.13400199,3.929770592,4.329000738,2.558129269,0.318638549,0.969045563,0.255971786,1.915343116,2.642199779,3.097098086
0,1.298369793,2.534808455,0.476472948,0.992448659,1.995947505,1.577344919,1.05247416,2.944818019,0.515327689,0.823701427,1.419107307,0.876417471,0.548568435,0.254390092,2.762031998,1.769032952,1.493462277,2.936493553,3.132843529,0.874118366,1.804088763,0.518804232,0.471971214,4.033541938,1.676149541,3.097098086
0,0.753192997,2.534808455,0.218227329,0.894320771,0.860148295,0.433119355,0.186792415,1.694313076,0.515327689,0.634836523,0.535490219,0.876417471,1.501030782,1.775802282,0.445951699,2.240264434,2.13400199,1.943216513,3.132843529,1.716123817,0.690001102,0.518804232,0.471971214,2.62140939,1.676149541,1.860363186
0,0.208016202,2.534808455,0.218227329,0.894320771,1.617347768,0.433119355,0.639385302,1.694313076,1.039606886,0.148657206,0.144570713,0.467265883,1.091110939,0.252747305,1.960036074,3.182727398,1.493462277,1.943216513,0.74052911,0.45311564,0.424086559,0.518804232,0.255971786,3.327475664,1.676149541,3.097098086
0,0.064572196,0.475943646,0.476472948,0.894320771,0.860148295,0.329697688,0.226296443,2.319565547,1.039606886,0.823701427,0.637268297,1.285569059,1.501030782,1.268664885,1.158040149,1.297801469,1.068696578,1.446577994,2.534764924,1.295121092,2.175451317,0.225120665,1.711857787,2.62140939,2.642199779,2.478730636
0,0.064572196,2.534808455,0.476472948,1.837705486,1.238748032,1.473923253,0.186792415,1.694313076,1.039606886,0.823701427,1.708248734,0.76018888,1.091110939,0.761527488,0.356044225,1.297801469,0.212382849,1.943216513,3.132843529,2.137126543,1.061363656,0.225120665,0.471971214,3.327475664,2.642199779,3.097098086
0,0.208016202,0.038772556,1.171173226,0.894320771,0.102948821,0.329697688,0.226296443,1.694313076,0.533230707,0.148657206,1.708248734,1.169340468,1.091110939,1.268664885,1.158040149,2.240264434,0.212382849,2.439855033,3.730922133,0.874118366,0.690001102,0.518804232,0.255971786,4.033541938,1.676149541,3.097098086
0,0.4806046,0.038772556,0.912927607,0.049063944,0.654250653,0.814527876,0.186792415,3.57007049,1.039606886,1.309880743,0.246348792,0.76018888,0.681191095,0.254390092,0.044953737,2.711495916,0.852922563,1.943216513,2.534764924,2.558129269,1.43272621,1.26272913,0.255971786,4.033541938,1.676149541,3.715465536
0,1.298369793,0.475943646,0.912927607,0.894320771,0.275650916,1.577344919,1.012970132,2.944818019,0.008951509,0.33752211,2.099168239,0.76018888,0.138648592,1.775802282,0.757042187,1.769032952,0.212382849,1.446577994,3.132843529,2.558129269,2.546813871,0.518804232,2.439800787,4.033541938,0.710099303,2.478730636
0,2.116134986,0.475943646,0.476472948,1.837705486,0.275650916,0.329697688,1.05247416,1.694313076,1.563886084,0.823701427,0.144570713,1.694720647,0.681191095,2.282939679,0.846949662,2.711495916,0.852922563,1.943216513,1.93668632,1.295121092,2.546813871,0.225120665,0.255971786,1.915343116,1.676149541,3.097098086
0,0.337160593,1.762734151,0.476472948,0.894320771,0.860148295,0.329697688,0.599881273,1.694313076,0.533230707,0.148657206,0.535490219,0.058114295,1.091110939,0.761527488,0.757042187,3.182727398,2.13400199,2.439855033,2.534764924,1.295121092,1.804088763,0.518804232,0.983914786,2.62140939,2.642199779,3.097098086
0,0.753192997,0.218585545,0.476472948,0.049063944,1.617347768,0.71110621,0.639385302,2.319565547,1.563886084,1.79606006,0.535490219,0.876417471,1.910950626,0.761527488,0.445951699,2.711495916,0.852922563,2.439855033,2.534764924,1.716123817,0.318638549,1.26272913,0.471971214,4.033541938,0.710099303,2.478730636
1,1.025781395,0.218585545,0.218227329,0.894320771,0.481548558,1.577344919,1.42605899,1.069060604,1.039606886,1.309880743,0.246348792,1.169340468,0.548568435,1.775802282,2.762031998,3.182727398,0.428156864,1.943216513,2.534764924,0.45311564,0.424086559,1.26272913,0.983914786,3.327475664,1.676149541,1.860363186
0,1.298369793,0.475943646,0.476472948,0.894320771,0.481548558,0.433119355,0.599881273,3.57007049,2.088165282,1.79606006,0.246348792,0.876417471,1.091110939,0.252747305,0.757042187,3.65395888,0.212382849,2.936493553,2.534764924,0.032112914,2.546813871,0.518804232,0.255971786,2.62140939,0.710099303,1.241995735
0,0.208016202,0.038772556,0.912927607,0.049063944,0.860148295,1.195936398,0.186792415,3.57007049,1.581789102,1.121015839,0.246348792,0.058114295,1.091110939,1.774159495,0.044953737,2.711495916,2.13400199,3.929770592,4.329000738,2.558129269,0.052724005,1.26272913,4.623629788,2.62140939,1.676149541,3.097098086
0,0.4806046,0.038772556,0.476472948,0.992448659,0.654250653,1.195936398,1.42605899,3.57007049,2.61244448,1.79606006,0.246348792,1.169340468,0.271271252,2.282939679,0.445951699,3.182727398,2.13400199,3.433132072,3.730922133,2.558129269,0.424086559,0.225120665,0.471971214,1.915343116,1.676149541,2.478730636
0,0.244571833,0.990659848,1.879056903,2.791883065,1.175680762,1.435195416,2.734205942,1.181797622,0.473195344,0.093078694,0.544989528,0.423407184,0.155750374,1.747682201,0.846949662,0.612072226,0.212382849,0.059814495,1.510972622,0.328965114,0.43972841,0.266785499,0.471971214,0.257979239,1.077685932,1.74230639
0,1.880102219,2.020092252,1.184356625,0.905113635,2.23171687,0.853255713,0.570504925,0.693959792,2.046032937,1.365459256,0.935909033,0.014255596,1.074009156,2.254819598,0.044953737,1.272853703,1.493462277,1.549730054,0.912894017,0.934043063,1.788446912,1.221064296,0.255971786,0.257979239,0.111635694,0.11279596
0,0.244571833,0.475943646,2.289144764,0.03827108,1.853117133,0.853255713,0.157416066,1.319212264,1.521753739,0.393100623,1.018688493,2.031502343,1.483929,3.269094392,0.445951699,2.215316667,2.13400199,3.039645613,2.707129831,1.776048515,0.068365856,0.266785499,0.255971786,0.448087035,0.854414544,0.50557149
0,1.880102219,2.534808455,1.184356625,2.791883065,1.175680762,1.234664234,2.734205942,1.319212264,0.997474542,0.393100623,2.582366513,1.622350755,0.155750374,1.240544805,2.762031998,0.330390739,1.493462277,2.046368574,1.510972622,0.092037612,1.417084358,1.221064296,0.471971214,1.670111787,0.111635694,0.50557149
0,1.334925423,2.534808455,0.489656348,0.905113635,0.039881552,0.09043867,1.494939367,0.068707321,0.997474542,1.065437327,0.627768987,1.622350755,1.893848843,2.761956995,0.445951699,0.801622221,2.13400199,1.053091534,1.510972622,0.934043063,0.302996697,1.221064296,0.471971214,0.257979239,0.111635694,0.73116341
0,0.789748628,2.534808455,0.489656348,0.905113635,0.797081025,0.09043867,2.321117084,0.068707321,1.521753739,0.57925801,1.018688493,1.213199167,1.483929,0.733407408,1.960036074,1.744085185,1.493462277,1.053091534,0.881341797,0.328965114,0.811090964,1.221064296,0.255971786,0.964045513,0.111635694,0.50557149
0,0.51716023,0.475943646,1.184356625,0.905113635,0.039881552,0.672378373,1.908028225,0.693959792,1.521753739,0.393100623,1.800527503,2.031502343,1.893848843,2.254819598,1.158040149,0.140840744,1.068696578,0.556453015,0.912894017,0.513040338,1.788446912,0.477139399,1.711857787,0.257979239,0.854414544,0.11279596
0,0.51716023,2.534808455,1.184356625,0.03827108,0.418481289,1.816603938,1.494939367,0.068707321,1.521753739,0.393100623,0.544989528,0.014255596,1.483929,1.747682201,0.356044225,0.140840744,0.212382849,1.053091534,1.510972622,1.355045789,0.674359251,0.477139399,0.471971214,0.964045513,0.854414544,0.50557149
0,0.789748628,0.038772556,1.879056903,0.905113635,0.717317922,0.672378373,1.908028225,0.068707321,0.051083854,0.57925801,0.544989528,0.423407184,1.483929,2.254819598,1.158040149,0.801622221,0.212382849,1.549730054,2.109051226,0.092037612,0.302996697,1.221064296,0.255971786,1.670111787,0.111635694,0.50557149
0,1.062337026,0.038772556,0.20504393,1.84849835,1.474517396,0.471847191,1.494939367,1.944464735,1.521753739,0.879279939,1.409607998,0.014255596,1.074009156,1.240544805,0.044953737,1.272853703,0.852922563,1.053091534,0.912894017,1.776048515,1.045721805,1.964989194,0.255971786,1.670111787,0.111635694,1.12393894
0,1.880102219,0.475943646,0.20504393,0.905113635,1.095917659,1.234664234,0.66876165,1.319212264,0.473195344,0.093078694,0.935909033,0.014255596,0.254169469,2.761956995,0.757042187,0.330390739,0.212382849,0.556453015,1.510972622,1.776048515,2.159809466,1.221064296,2.439800787,1.670111787,1.077685932,0.11279596
0,2.697867412,0.475943646,1.184356625,0.03827108,1.095917659,0.672378373,2.734205942,0.068707321,2.046032937,0.393100623,1.018688493,2.440653931,1.074009156,3.269094392,0.846949662,1.272853703,0.852922563,1.053091534,0.314815413,0.513040338,2.159809466,0.477139399,0.255971786,0.448087035,0.111635694,0.50557149
0,0.244571833,1.762734151,1.184356625,0.905113635,0.039881552,0.672378373,1.081850509,0.068707321,0.051083854,0.57925801,0.627768987,0.804047579,1.483929,1.747682201,0.757042187,1.744085185,2.13400199,1.549730054,0.912894017,0.513040338,1.417084358,1.221064296,0.983914786,0.257979239,0.854414544,0.50557149
0,1.334925423,0.218585545,1.184356625,1.84849835,0.797081025,1.053786895,2.321117084,0.693959792,2.046032937,1.365459256,0.627768987,1.622350755,2.303768687,1.747682201,0.445951699,1.272853703,0.852922563,1.549730054,0.912894017,0.934043063,0.068365856,1.964989194,0.471971214,1.670111787,1.077685932,0.11279596
0,1.607513821,0.218585545,0.489656348,0.905113635,0.338718185,1.234664234,0.255672792,0.556545151,1.521753739,0.879279939,1.409607998,0.423407184,0.155750374,2.761956995,2.762031998,1.744085185,0.428156864,1.053091534,0.912894017,0.328965114,0.811090964,1.964989194,0.983914786,0.964045513,0.111635694,0.73116341
1,1.880102219,0.475943646,1.184356625,0.905113635,0.338718185,0.09043867,1.081850509,1.944464735,2.570312135,1.365459256,1.409607998,1.622350755,1.483929,0.733407408,0.757042187,2.215316667,0.212382849,2.046368574,0.912894017,0.74996784,2.159809466,1.221064296,0.255971786,0.257979239,1.077685932,1.349530861
0,0.789748628,0.038772556,0.20504393,1.84849835,0.039881552,0.853255713,1.494939367,1.944464735,1.099642249,1.551616643,1.409607998,0.804047579,1.483929,0.788004782,0.044953737,1.272853703,2.13400199,3.039645613,2.707129831,1.776048515,0.43972841,1.964989194,4.623629788,0.257979239,0.111635694,0.50557149
0,1.062337026,0.038772556,1.184356625,2.791883065,1.474517396,0.853255713,0.255672792,1.944464735,3.094591333,1.365459256,1.409607998,0.423407184,0.664089313,3.269094392,0.445951699,1.744085185,2.13400199,2.543007093,2.109051226,1.776048515,0.811090964,0.477139399,0.471971214,0.448087035,0.111635694,0.11279596
